-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2019 through 12/31/2022 
Location: Latitude  -6.9726   Longitude -40.3438 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 551.85 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
YEAR,MO,DY,HR,WS50M,WD50M,PRECTOTCORR,T2M,QV2M
2022,7,13,8,9.37,120.07,0.0,26.17,13.24
2022,7,13,9,8.57,121.13,0.0,28.61,12.63
2022,7,13,10,7.82,122.47,0.0,30.47,12.21
2022,7,13,11,7.35,123.28,0.02,31.71,11.96
2022,7,13,12,7.24,122.94,0.04,32.33,11.9
2022,7,13,13,7.34,120.8,0.07,32.33,11.9
2022,7,13,14,7.56,118.53,0.08,31.6,11.78
2022,7,13,15,7.58,116.64,0.08,30.52,11.72
2022,7,13,16,7.38,115.26,0.07,29.19,11.72
2022,7,13,17,7.17,116.68,0.04,26.8,12.27
2022,7,13,18,7.77,119.66,0.02,25.38,12.57
2022,7,13,19,8.15,121.8,0.02,24.71,12.76
2022,7,13,20,8.47,122.53,0.03,23.98,13.06
2022,7,13,21,8.45,122.76,0.03,23.22,13.43
2022,7,13,22,8.29,123.27,0.03,22.46,13.73
2022,7,13,23,7.98,124.03,0.03,21.74,14.04
2022,7,14,0,7.99,124.08,0.03,21.12,14.1
2022,7,14,1,7.85,125.19,0.02,20.62,13.92
2022,7,14,2,7.72,126.23,0.02,20.2,13.67
2022,7,14,3,7.81,125.34,0.01,19.85,13.37
2022,7,14,4,7.8,124.06,0.01,19.56,13.06
2022,7,14,5,7.75,123.32,0.01,19.33,12.88
2022,7,14,6,8.14,123.57,0.01,19.76,12.7
2022,7,14,7,9.48,123.17,0.0,21.56,12.15
2022,7,14,8,9.65,121.36,0.0,24.01,11.6
2022,7,14,9,9.09,118.83,0.0,26.51,11.29
2022,7,14,10,8.33,116.88,0.0,28.58,11.23
2022,7,14,11,7.61,116.46,0.0,29.96,11.17
2022,7,14,12,7.03,117.39,0.0,30.88,10.99
2022,7,14,13,6.6,118.63,0.0,31.46,10.74
2022,7,14,14,6.36,119.53,0.0,31.4,10.38
2022,7,14,15,6.28,121.0,0.0,30.81,10.13
2022,7,14,16,6.28,122.19,0.0,29.49,9.95
2022,7,14,17,6.54,127.53,0.0,26.42,10.5
2022,7,14,18,7.54,131.85,0.0,25.16,10.38
2022,7,14,19,8.23,133.58,0.0,24.46,10.01
2022,7,14,20,8.57,134.59,0.0,23.29,9.83
2022,7,14,21,8.92,135.6,0.0,22.09,9.7
2022,7,14,22,8.77,134.93,0.0,21.19,9.95
2022,7,14,23,8.1,134.3,0.0,20.33,10.5
2022,7,15,0,7.88,133.79,0.0,19.55,11.11
2022,7,15,1,7.82,132.61,0.0,18.92,11.72
2022,7,15,2,8.31,130.96,0.0,18.44,11.96
2022,7,15,3,8.0,130.72,0.0,18.05,12.02
2022,7,15,4,7.94,131.33,0.0,17.69,11.9
2022,7,15,5,7.79,132.97,0.0,17.34,11.78
2022,7,15,6,8.29,133.78,0.0,18.08,11.41
2022,7,15,7,9.71,134.48,0.0,20.95,10.38
2022,7,15,8,8.94,134.33,0.0,24.3,9.95
2022,7,15,9,7.49,134.62,0.0,27.18,10.13
2022,7,15,10,6.49,137.05,0.0,29.35,10.19
2022,7,15,11,5.98,140.62,0.0,30.84,10.07
2022,7,15,12,5.7,144.54,0.0,31.51,9.89
2022,7,15,13,5.53,147.52,0.0,31.82,9.64
2022,7,15,14,5.47,149.22,0.0,31.83,9.4
2022,7,15,15,5.51,149.4,0.0,31.08,9.16
2022,7,15,16,5.71,149.33,0.0,29.68,8.97
2022,7,15,17,6.5,151.74,0.0,26.15,9.58
2022,7,15,18,7.82,152.72,0.0,24.34,9.22
2022,7,15,19,8.56,151.49,0.0,23.58,8.67
2022,7,15,20,8.74,148.23,0.0,22.71,8.42
2022,7,15,21,8.82,143.83,0.0,21.87,8.42
2022,7,15,22,8.88,139.71,0.0,21.12,8.79
2022,7,15,23,8.81,137.23,0.0,20.41,9.58
2022,7,16,0,8.08,135.86,0.0,19.65,10.62
2022,7,16,1,7.62,135.12,0.0,18.98,11.66
2022,7,16,2,7.32,133.88,0.0,18.47,12.27
2022,7,16,3,7.36,132.38,0.0,18.09,12.51
2022,7,16,4,7.54,132.02,0.0,17.84,12.57
2022,7,16,5,7.5,131.71,0.0,17.68,12.45
2022,7,16,6,7.53,130.63,0.0,18.61,12.33
2022,7,16,7,8.83,128.9,0.0,21.51,11.9
2022,7,16,8,8.23,124.87,0.0,24.72,11.41
2022,7,16,9,7.03,120.76,0.0,27.53,11.05
2022,7,16,10,6.1,119.03,0.0,29.71,10.8
2022,7,16,11,5.5,120.46,0.0,31.21,10.68
2022,7,16,12,5.09,123.79,0.0,32.19,10.5
2022,7,16,13,4.82,127.35,0.0,32.68,10.31
2022,7,16,14,4.76,130.61,0.0,32.6,10.13
2022,7,16,15,4.88,133.05,0.0,31.94,9.95
2022,7,16,16,5.09,134.25,0.0,30.54,9.95
2022,7,16,17,5.86,136.62,0.0,27.18,10.93
2022,7,16,18,7.1,136.43,0.0,25.73,10.8
2022,7,16,19,7.79,134.51,0.0,25.15,10.62
2022,7,16,20,8.07,132.14,0.0,24.52,10.62
2022,7,16,21,8.22,129.79,0.0,23.62,10.68
2022,7,16,22,8.31,127.62,0.0,22.73,10.86
2022,7,16,23,8.04,125.51,0.0,21.87,11.23
2022,7,17,0,7.41,124.39,0.0,21.01,11.84
2022,7,17,1,6.9,122.56,0.0,20.23,12.51
2022,7,17,2,6.68,121.03,0.0,19.62,12.94
2022,7,17,3,6.6,119.96,0.0,19.09,13.06
2022,7,17,4,6.59,119.3,0.0,18.65,13.06
2022,7,17,5,6.62,119.17,0.0,18.29,12.88
2022,7,17,6,7.64,119.58,0.0,19.11,12.57
2022,7,17,7,9.15,118.91,0.0,21.87,12.15
2022,7,17,8,8.61,115.82,0.0,25.11,12.02
2022,7,17,9,7.57,114.9,0.0,27.81,12.02
2022,7,17,10,6.7,116.24,0.0,29.76,11.9
2022,7,17,11,6.11,118.63,0.0,31.17,11.66
2022,7,17,12,5.73,121.18,0.0,32.08,11.35
2022,7,17,13,5.48,123.37,0.0,32.45,11.05
2022,7,17,14,5.43,125.15,0.0,32.45,10.74
2022,7,17,15,5.59,126.47,0.0,31.7,10.5
2022,7,17,16,6.03,126.99,0.0,30.3,10.5
2022,7,17,17,6.69,129.51,0.0,27.56,11.11
2022,7,17,18,7.88,131.86,0.0,25.96,11.17
2022,7,17,19,8.58,131.75,0.0,25.31,11.17
2022,7,17,20,8.62,131.58,0.0,24.39,11.23
2022,7,17,21,8.27,130.63,0.0,23.31,11.29
2022,7,17,22,8.27,127.36,0.0,22.26,11.54
2022,7,17,23,8.01,125.95,0.0,21.2,11.9
2022,7,18,0,8.3,126.7,0.0,20.23,12.15
2022,7,18,1,8.11,128.47,0.0,19.44,12.08
2022,7,18,2,8.05,130.0,0.0,18.82,11.9
2022,7,18,3,8.09,130.22,0.0,18.3,11.66
2022,7,18,4,8.15,128.69,0.0,17.87,11.41
2022,7,18,5,8.17,125.39,0.0,17.48,11.17
2022,7,18,6,8.76,122.36,0.0,18.11,10.86
2022,7,18,7,10.11,121.48,0.0,20.72,9.64
2022,7,18,8,10.03,119.76,0.0,23.93,8.48
2022,7,18,9,9.28,118.9,0.0,26.85,8.48
2022,7,18,10,8.59,119.25,0.0,29.18,9.03
2022,7,18,11,8.09,119.56,0.0,30.8,9.46
2022,7,18,12,7.6,119.75,0.0,31.87,9.46
2022,7,18,13,7.18,119.69,0.0,32.4,9.16
2022,7,18,14,6.92,118.88,0.0,32.36,8.79
2022,7,18,15,6.86,117.85,0.0,31.68,8.42
2022,7,18,16,6.88,117.9,0.0,30.22,8.3
2022,7,18,17,7.08,122.34,0.0,26.29,9.16
2022,7,18,18,7.84,127.1,0.0,24.43,9.34
2022,7,18,19,8.34,130.93,0.0,23.73,9.52
2022,7,18,20,8.68,133.07,0.0,23.19,9.77
2022,7,18,21,8.64,132.25,0.0,22.49,10.07
2022,7,18,22,7.68,130.87,0.0,21.48,10.38
2022,7,18,23,7.07,129.17,0.0,20.63,10.62
2022,7,19,0,6.88,127.99,0.0,19.93,10.93
2022,7,19,1,6.91,127.47,0.0,19.26,11.23
2022,7,19,2,7.0,126.79,0.0,18.64,11.54
2022,7,19,3,7.64,126.39,0.0,18.23,11.84
2022,7,19,4,7.56,125.71,0.0,17.89,12.02
2022,7,19,5,8.37,124.92,0.01,17.65,12.08
2022,7,19,6,8.41,126.16,0.01,18.5,12.08
2022,7,19,7,9.57,129.13,0.0,21.31,11.72
2022,7,19,8,9.3,131.59,0.0,24.44,11.17
2022,7,19,9,8.71,135.98,0.0,27.17,10.68
2022,7,19,10,8.37,140.19,0.0,29.19,10.13
2022,7,19,11,8.14,142.68,0.0,30.55,9.77
2022,7,19,12,7.86,143.16,0.0,31.44,9.4
2022,7,19,13,7.47,141.97,0.0,31.86,9.28
2022,7,19,14,7.17,140.62,0.0,31.71,9.16
2022,7,19,15,7.02,139.79,0.0,31.02,8.97
2022,7,19,16,7.04,139.45,0.0,29.62,8.91
2022,7,19,17,7.4,140.48,0.0,26.2,9.4
2022,7,19,18,8.3,139.93,0.0,24.48,9.34
2022,7,19,19,8.62,138.49,0.0,23.82,9.22
2022,7,19,20,8.75,137.32,0.0,23.0,9.22
2022,7,19,21,8.7,137.29,0.0,22.22,9.4
2022,7,19,22,8.03,138.59,0.0,21.33,9.77
2022,7,19,23,7.91,139.89,0.0,20.55,10.25
2022,7,20,0,8.04,141.67,0.0,19.8,10.8
2022,7,20,1,8.15,143.22,0.0,19.08,11.29
2022,7,20,2,8.2,144.39,0.0,18.48,11.72
2022,7,20,3,8.3,144.77,0.0,18.03,11.84
2022,7,20,4,8.44,143.54,0.0,17.65,11.78
2022,7,20,5,8.35,141.84,0.0,17.31,11.66
2022,7,20,6,9.18,139.21,0.0,18.02,11.47
2022,7,20,7,10.89,138.37,0.0,20.73,10.56
2022,7,20,8,10.1,138.01,0.0,23.76,9.46
2022,7,20,9,8.72,138.49,0.0,26.58,8.67
2022,7,20,10,7.64,139.94,0.0,28.89,8.24
2022,7,20,11,6.91,142.21,0.0,30.56,7.93
2022,7,20,12,6.42,145.21,0.0,31.62,7.69
2022,7,20,13,6.16,147.54,0.0,32.1,7.45
2022,7,20,14,6.11,147.96,0.0,31.98,7.2
2022,7,20,15,6.14,146.21,0.0,31.24,7.08
2022,7,20,16,6.19,144.34,0.0,29.67,7.2
2022,7,20,17,6.55,143.73,0.0,25.33,8.48
2022,7,20,18,7.36,140.82,0.0,23.51,8.61
2022,7,20,19,8.07,137.04,0.01,22.91,8.85
2022,7,20,20,8.71,134.71,0.03,22.54,9.46
2022,7,20,21,8.85,134.07,0.09,22.23,10.5
2022,7,20,22,8.68,134.64,0.27,21.55,12.08
2022,7,20,23,8.09,135.55,0.35,20.83,13.49
2022,7,21,0,8.12,136.99,0.23,20.31,14.16
2022,7,21,1,8.35,137.85,0.13,19.91,14.16
2022,7,21,2,8.76,137.46,0.16,19.58,13.92
2022,7,21,3,8.67,137.08,0.23,19.37,13.67
2022,7,21,4,8.75,136.19,0.29,19.23,13.49
2022,7,21,5,8.77,133.99,0.36,19.16,13.43
2022,7,21,6,8.45,132.98,0.35,19.71,13.55
2022,7,21,7,9.1,132.53,0.34,21.47,13.67
2022,7,21,8,9.77,130.53,0.63,23.8,13.12
2022,7,21,9,9.22,129.43,0.0,25.99,12.7
2022,7,21,10,8.5,129.63,0.0,27.95,12.39
2022,7,21,11,7.92,130.92,0.0,29.37,12.21
2022,7,21,12,7.35,132.5,0.0,30.23,12.02
2022,7,21,13,6.78,132.66,0.0,30.96,11.84
2022,7,21,14,6.3,131.98,0.0,31.15,11.54
2022,7,21,15,6.04,132.33,0.0,30.52,11.29
2022,7,21,16,6.07,136.09,0.0,29.02,11.29
2022,7,21,17,6.8,143.88,0.0,26.29,12.08
2022,7,21,18,7.84,146.96,0.0,25.11,12.15
2022,7,21,19,8.11,146.08,0.0,24.43,12.27
2022,7,21,20,7.99,142.95,0.0,23.51,12.39
2022,7,21,21,7.89,138.73,0.0,22.75,12.45
2022,7,21,22,7.81,135.16,0.0,22.1,12.51
2022,7,21,23,7.63,133.05,0.0,21.45,12.63
2022,7,22,0,7.42,132.22,0.0,20.73,12.7
2022,7,22,1,7.51,132.22,0.0,20.06,12.63
2022,7,22,2,7.78,132.19,0.0,19.49,12.57
2022,7,22,3,8.69,130.99,0.0,19.12,12.39
2022,7,22,4,8.39,128.8,0.0,18.87,12.15
2022,7,22,5,8.08,128.17,0.0,18.7,11.96
2022,7,22,6,8.54,128.28,0.0,19.17,11.66
2022,7,22,7,9.33,130.04,0.0,20.89,10.86
2022,7,22,8,9.03,131.91,0.0,23.13,10.07
2022,7,22,9,8.04,132.48,0.0,25.54,9.77
2022,7,22,10,6.94,132.31,0.0,28.17,9.77
2022,7,22,11,6.05,132.8,0.0,30.26,9.89
2022,7,22,12,5.46,135.17,0.0,31.5,10.01
2022,7,22,13,5.24,137.72,0.0,31.77,10.07
2022,7,22,14,5.21,138.64,0.0,31.5,10.01
2022,7,22,15,5.4,137.58,0.0,30.76,10.01
2022,7,22,16,5.76,136.65,0.0,29.5,10.01
2022,7,22,17,6.47,138.42,0.0,26.65,10.8
2022,7,22,18,7.59,137.5,0.0,25.09,10.62
2022,7,22,19,7.92,134.68,0.0,24.26,10.56
2022,7,22,20,7.74,130.83,0.0,23.39,10.74
2022,7,22,21,7.56,128.46,0.0,22.8,11.23
2022,7,22,22,7.36,128.28,0.0,22.28,11.96
2022,7,22,23,7.65,129.9,0.0,21.71,12.94
2022,7,23,0,7.62,130.51,0.0,21.01,13.55
2022,7,23,1,8.09,129.52,0.0,20.47,13.61
2022,7,23,2,8.01,129.93,0.0,20.12,13.43
2022,7,23,3,7.91,131.04,0.0,19.82,13.18
2022,7,23,4,7.74,132.46,0.0,19.55,12.94
2022,7,23,5,7.77,132.76,0.0,19.32,12.76
2022,7,23,6,8.72,132.2,0.0,19.92,12.57
2022,7,23,7,10.33,130.7,0.0,21.8,12.21
2022,7,23,8,10.23,130.29,0.0,24.18,11.9
2022,7,23,9,9.6,130.87,0.0,26.83,11.66
2022,7,23,10,8.91,132.58,0.0,29.21,11.41
2022,7,23,11,8.46,135.07,0.0,30.94,11.17
2022,7,23,12,7.99,137.02,0.0,32.03,10.93
2022,7,23,13,7.52,137.57,0.0,32.57,10.62
2022,7,23,14,7.23,137.1,0.0,32.51,10.38
2022,7,23,15,7.08,135.67,0.0,31.71,10.13
2022,7,23,16,6.99,134.0,0.0,30.43,9.95
2022,7,23,17,7.06,133.66,0.0,27.37,10.38
2022,7,23,18,7.96,132.02,0.0,25.55,10.25
2022,7,23,19,8.57,129.86,0.0,24.86,9.83
2022,7,23,20,8.74,127.81,0.0,24.01,9.52
2022,7,23,21,8.3,127.27,0.0,22.92,9.46
2022,7,23,22,8.11,126.26,0.0,21.98,9.89
2022,7,23,23,7.73,126.49,0.0,21.18,10.8
2022,7,24,0,7.46,126.74,0.0,20.49,11.78
2022,7,24,1,7.21,126.89,0.0,19.93,12.57
2022,7,24,2,7.02,127.95,0.0,19.47,13.12
2022,7,24,3,7.15,128.79,0.0,19.19,13.37
2022,7,24,4,7.27,128.63,0.0,18.96,13.37
2022,7,24,5,7.36,127.93,0.0,18.72,13.12
2022,7,24,6,8.08,126.47,0.0,19.6,12.82
2022,7,24,7,9.84,125.66,0.0,22.33,12.08
2022,7,24,8,9.65,124.41,0.0,25.33,11.35
2022,7,24,9,8.84,124.38,0.0,27.98,10.86
2022,7,24,10,8.03,125.38,0.0,30.13,10.5
2022,7,24,11,7.36,126.98,0.0,31.69,10.31
2022,7,24,12,6.82,128.63,0.0,32.65,10.13
2022,7,24,13,6.47,129.42,0.0,32.94,9.89
2022,7,24,14,6.37,129.53,0.0,32.73,9.64
2022,7,24,15,6.47,130.4,0.0,31.97,9.46
2022,7,24,16,6.75,133.97,0.0,30.37,9.4
2022,7,24,17,7.58,141.32,0.0,27.59,9.83
2022,7,24,18,8.76,142.72,0.0,26.34,9.58
2022,7,24,19,9.53,140.52,0.0,25.44,9.46
2022,7,24,20,10.13,137.75,0.0,24.37,9.7
2022,7,24,21,9.62,135.89,0.0,22.97,10.13
2022,7,24,22,9.41,134.43,0.0,21.88,10.56
2022,7,24,23,9.29,134.11,0.0,20.95,10.8
2022,7,25,0,9.51,134.73,0.0,20.05,10.93
2022,7,25,1,9.48,134.16,0.0,19.14,10.93
2022,7,25,2,9.34,132.93,0.0,18.32,10.8
2022,7,25,3,9.85,132.78,0.0,17.76,10.68
2022,7,25,4,9.61,133.35,0.0,17.33,10.68
2022,7,25,5,9.58,134.41,0.0,17.06,10.8
2022,7,25,6,10.27,135.15,0.0,17.83,11.05
2022,7,25,7,11.2,135.82,0.0,20.32,10.68
2022,7,25,8,10.48,137.45,0.0,23.19,9.89
2022,7,25,9,9.46,139.46,0.0,25.82,9.28
2022,7,25,10,8.48,141.69,0.0,28.15,8.85
2022,7,25,11,7.72,144.39,0.0,29.95,8.42
2022,7,25,12,7.25,147.01,0.0,31.15,8.0
2022,7,25,13,7.01,147.89,0.0,31.68,7.57
2022,7,25,14,7.03,147.44,0.0,31.55,7.26
2022,7,25,15,7.26,146.1,0.0,30.65,7.14
2022,7,25,16,7.43,145.19,0.0,28.92,7.2
2022,7,25,17,7.61,144.74,0.0,25.36,8.06
2022,7,25,18,8.15,139.39,0.0,23.25,8.42
2022,7,25,19,8.47,132.8,0.0,22.57,8.73
2022,7,25,20,8.56,127.92,0.0,22.11,9.09
2022,7,25,21,8.42,125.44,0.0,21.6,9.46
2022,7,25,22,7.96,125.3,0.0,20.86,9.83
2022,7,25,23,7.86,127.82,0.0,20.2,10.07
2022,7,26,0,7.81,131.35,0.0,19.49,10.56
2022,7,26,1,7.73,134.8,0.0,18.74,11.17
2022,7,26,2,7.76,137.08,0.0,18.19,11.66
2022,7,26,3,7.73,137.7,0.0,17.78,12.02
2022,7,26,4,8.04,137.13,0.0,17.49,12.08
2022,7,26,5,8.35,137.12,0.0,17.29,12.02
2022,7,26,6,8.98,137.61,0.0,18.26,11.78
2022,7,26,7,10.96,137.95,0.0,20.98,11.11
2022,7,26,8,10.44,138.73,0.0,23.76,10.56
2022,7,26,9,9.32,140.44,0.0,26.34,10.19
2022,7,26,10,8.36,142.06,0.0,28.37,9.7
2022,7,26,11,7.5,142.37,0.0,29.74,9.09
2022,7,26,12,6.87,142.44,0.0,30.81,8.42
2022,7,26,13,6.55,142.42,0.0,31.43,7.69
2022,7,26,14,6.32,140.47,0.0,31.44,7.08
2022,7,26,15,6.1,136.97,0.0,30.83,6.65
2022,7,26,16,5.97,133.3,0.0,29.38,6.65
2022,7,26,17,6.17,133.25,0.0,24.86,8.12
2022,7,26,18,6.93,132.67,0.0,22.97,8.36
2022,7,26,19,7.69,132.61,0.0,22.44,8.85
2022,7,26,20,8.4,133.23,0.0,22.37,9.77
2022,7,26,21,8.83,132.67,0.0,22.44,10.99
2022,7,26,22,8.65,131.93,0.0,21.97,11.96
2022,7,26,23,8.05,132.21,0.01,21.05,12.51
2022,7,27,0,8.35,132.69,0.01,20.31,12.88
2022,7,27,1,8.41,132.89,0.01,19.69,13.0
2022,7,27,2,8.27,131.86,0.02,19.05,12.94
2022,7,27,3,9.11,132.91,0.01,18.68,12.7
2022,7,27,4,8.93,132.41,0.01,18.37,12.39
2022,7,27,5,8.95,132.35,0.01,18.12,12.08
2022,7,27,6,9.28,131.83,0.01,18.66,11.96
2022,7,27,7,10.63,130.29,0.01,20.87,11.6
2022,7,27,8,10.37,127.87,0.01,23.71,11.23
2022,7,27,9,9.31,127.09,0.0,26.31,11.11
2022,7,27,10,8.17,128.28,0.0,28.51,11.05
2022,7,27,11,7.12,129.75,0.0,30.08,11.05
2022,7,27,12,6.2,130.15,0.0,31.03,10.93
2022,7,27,13,5.46,129.54,0.0,31.56,10.8
2022,7,27,14,4.97,128.87,0.0,31.41,10.68
2022,7,27,15,4.82,129.47,0.0,30.84,10.62
2022,7,27,16,5.05,132.49,0.0,29.47,10.62
2022,7,27,17,5.85,136.68,0.0,26.7,11.23
2022,7,27,18,7.07,136.12,0.0,25.31,11.17
2022,7,27,19,7.46,131.14,0.0,24.87,11.05
2022,7,27,20,7.5,125.54,0.0,24.04,11.05
2022,7,27,21,7.42,121.62,0.0,23.35,11.11
2022,7,27,22,7.33,119.52,0.0,22.73,11.17
2022,7,27,23,7.33,118.67,0.0,22.08,11.23
2022,7,28,0,7.0,120.0,0.0,21.31,11.35
2022,7,28,1,6.94,122.35,0.0,20.51,11.54
2022,7,28,2,6.55,125.63,0.0,19.64,11.78
2022,7,28,3,6.32,128.88,0.0,18.91,11.96
2022,7,28,4,6.51,129.69,0.0,18.33,12.02
2022,7,28,5,6.35,129.81,0.0,17.84,12.08
2022,7,28,6,7.24,130.45,0.0,18.65,11.9
2022,7,28,7,8.53,130.77,0.0,21.44,11.29
2022,7,28,8,7.75,130.66,0.0,24.58,10.74
2022,7,28,9,6.54,132.24,0.0,27.33,10.44
2022,7,28,10,5.6,136.07,0.0,29.38,10.38
2022,7,28,11,4.89,139.47,0.0,30.58,10.38
2022,7,28,12,4.35,141.05,0.0,31.53,10.25
2022,7,28,13,3.98,141.06,0.0,31.73,10.07
2022,7,28,14,3.82,138.81,0.0,31.37,9.89
2022,7,28,15,3.95,136.76,0.0,30.59,9.77
2022,7,28,16,4.17,135.68,0.0,29.48,9.83
2022,7,28,17,4.78,136.52,0.0,26.83,10.99
2022,7,28,18,5.82,135.33,0.0,25.52,10.86
2022,7,28,19,6.65,132.38,0.0,24.93,10.56
2022,7,28,20,7.08,129.94,0.0,24.3,10.44
2022,7,28,21,7.31,127.92,0.0,23.56,10.38
2022,7,28,22,7.4,125.94,0.0,22.87,10.31
2022,7,28,23,7.41,123.91,0.0,22.19,10.38
2022,7,29,0,7.46,121.51,0.0,21.52,10.5
2022,7,29,1,7.47,117.32,0.01,20.87,10.86
2022,7,29,2,7.38,112.2,0.01,20.3,11.47
2022,7,29,3,6.89,109.67,0.01,19.77,12.02
2022,7,29,4,6.89,110.43,0.01,19.33,12.51
2022,7,29,5,6.47,113.5,0.01,19.0,12.82
2022,7,29,6,6.07,117.42,0.01,19.65,12.94
2022,7,29,7,6.77,118.61,0.0,22.09,12.7
2022,7,29,8,5.92,115.21,0.0,25.35,12.08
2022,7,29,9,4.46,113.87,0.0,28.29,11.6
2022,7,29,10,3.23,119.23,0.0,30.45,11.35
2022,7,29,11,2.42,128.31,0.0,31.9,11.17
2022,7,29,12,2.04,138.42,0.0,32.81,10.99
2022,7,29,13,1.86,144.91,0.0,33.22,10.86
2022,7,29,14,1.78,145.19,0.0,33.1,10.68
2022,7,29,15,1.81,140.61,0.0,32.5,10.56
2022,7,29,16,2.06,133.77,0.0,31.22,10.56
2022,7,29,17,2.71,128.69,0.0,28.76,12.7
2022,7,29,18,3.59,125.52,0.0,27.54,12.39
2022,7,29,19,4.39,123.24,0.0,26.79,12.21
2022,7,29,20,5.03,120.55,0.0,26.15,11.96
2022,7,29,21,5.48,117.77,0.0,25.62,11.78
2022,7,29,22,5.76,115.63,0.0,25.12,11.72
2022,7,29,23,5.87,114.55,0.0,24.58,11.72
2022,7,30,0,5.85,114.1,0.0,24.12,11.78
2022,7,30,1,5.63,112.36,0.0,23.59,11.96
2022,7,30,2,5.08,109.22,0.0,23.02,12.21
2022,7,30,3,4.74,103.83,0.0,22.5,12.51
2022,7,30,4,4.81,99.36,0.0,22.09,12.76
2022,7,30,5,4.64,97.75,0.0,21.67,12.94
2022,7,30,6,4.83,98.47,0.0,22.28,13.24
2022,7,30,7,5.56,98.08,0.0,24.21,13.61
2022,7,30,8,5.13,100.52,0.02,26.57,13.31
2022,7,30,9,4.54,105.69,0.02,29.01,12.82
2022,7,30,10,4.08,110.97,0.02,31.0,12.45
2022,7,30,11,3.72,113.39,0.01,32.3,12.21
2022,7,30,12,3.37,113.65,0.01,33.05,12.02
2022,7,30,13,3.04,112.48,0.02,33.01,11.72
2022,7,30,14,2.84,110.78,0.02,32.65,11.54
2022,7,30,15,2.81,110.15,0.01,31.74,11.41
2022,7,30,16,3.02,109.79,0.0,30.64,11.47
2022,7,30,17,3.44,107.86,0.0,28.52,13.0
2022,7,30,18,4.11,102.74,0.0,27.47,12.94
2022,7,30,19,4.67,95.76,0.0,26.94,12.76
2022,7,30,20,5.03,87.24,0.0,26.45,12.63
2022,7,30,21,5.15,79.24,0.0,25.91,12.7
2022,7,30,22,5.31,74.82,0.01,25.32,12.82
2022,7,30,23,5.67,74.24,0.01,24.73,13.0
2022,7,31,0,6.04,75.78,0.0,24.12,13.12
2022,7,31,1,6.34,77.76,0.0,23.58,13.37
2022,7,31,2,6.11,80.28,0.01,23.02,13.61
2022,7,31,3,5.82,84.37,0.01,22.57,13.85
2022,7,31,4,5.52,89.43,0.01,22.21,14.1
2022,7,31,5,5.25,93.93,0.02,21.9,14.22
2022,7,31,6,5.46,94.84,0.01,22.36,14.47
2022,7,31,7,7.39,93.27,0.03,24.22,14.77
2022,7,31,8,8.32,93.71,0.03,26.58,14.53
2022,7,31,9,8.02,98.46,0.15,28.76,13.92
2022,7,31,10,7.26,106.76,0.16,30.53,13.24
2022,7,31,11,6.54,117.21,0.19,31.75,12.57
2022,7,31,12,6.07,126.15,0.21,32.33,11.96
2022,7,31,13,5.82,132.17,0.23,32.44,11.66
2022,7,31,14,5.82,134.78,0.27,31.7,11.6
2022,7,31,15,5.89,133.17,0.35,30.5,11.72
2022,7,31,16,5.97,129.21,0.36,29.13,12.08
2022,7,31,17,6.09,124.18,0.38,26.94,13.31
2022,7,31,18,6.5,121.19,0.31,25.69,13.67
2022,7,31,19,6.91,120.22,0.22,24.9,13.61
2022,7,31,20,7.39,118.98,0.12,24.21,13.37
2022,7,31,21,7.7,118.28,0.06,23.48,13.06
2022,7,31,22,7.85,119.27,0.02,22.65,12.88
2022,7,31,23,7.92,120.21,0.01,22.0,12.76
2022,8,1,0,7.69,120.6,0.01,21.44,12.82
2022,8,1,1,7.47,121.02,0.01,20.92,12.94
2022,8,1,2,7.33,121.76,0.01,20.4,13.06
2022,8,1,3,7.01,120.91,0.0,19.86,13.18
2022,8,1,4,6.66,117.32,0.0,19.3,13.24
2022,8,1,5,6.75,115.08,0.01,18.85,13.24
2022,8,1,6,7.6,117.41,0.0,19.65,13.06
2022,8,1,7,9.77,121.36,0.0,22.18,12.02
2022,8,1,8,10.48,124.46,0.0,25.15,10.25
2022,8,1,9,10.52,128.43,0.0,27.83,9.03
2022,8,1,10,10.18,132.48,0.0,29.94,8.36
2022,8,1,11,9.73,136.01,0.0,31.51,8.0
2022,8,1,12,9.24,139.11,0.0,32.51,7.81
2022,8,1,13,8.78,141.1,0.0,32.9,7.63
2022,8,1,14,8.43,141.51,0.0,32.72,7.51
2022,8,1,15,8.25,140.38,0.0,31.87,7.51
2022,8,1,16,8.14,138.31,0.0,30.3,7.69
2022,8,1,17,8.1,137.03,0.0,26.77,8.48
2022,8,1,18,8.86,134.43,0.0,24.9,8.79
2022,8,1,19,9.42,130.56,0.0,24.4,8.97
2022,8,1,20,9.0,129.12,0.0,23.49,9.4
